 36 months, 60 months,1 year,10+ years,2 years,3 years,4 years,5 years,6 years,7 years,8 years,9 years,< 1 year,MORTGAGE,Not Verified,OTHER_Home_Ownership,OTHER_Purposes,OWN,RENT,Source Verified,Verified,annual_inc,car,credit_card,debt_consolidation,educational,funded_amnt,home_improvement,house,installment,int_rate,loan_amnt,major_purchase,medical,moving,renewable_energy,small_business,vacation,wedding
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,114996.0,0,0,1,0,22250.0,0,0,558.85,17.49,30000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,18000.0,0,0,1,0,5000.0,0,0,128.04,18.39,5000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43000.0,0,0,1,0,2500.0,0,0,89.75,17.49,2500.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,100000.0,0,0,0,0,30000.0,1,0,667.19,11.99,30000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,48000.0,0,0,1,0,11325.0,0,0,295.59,19.29,11325.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,21600.0,0,0,0,0,7500.0,0,0,185.96,16.89,7500.0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,100970.0,0,0,0,0,20000.0,0,0,664.2,11.99,20000.0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,48000.0,0,1,0,0,3600.0,0,0,122.15,13.49,3600.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,45000.0,0,0,1,0,25000.0,0,0,686.79,21.74,25000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,95000.0,0,0,0,0,15000.0,1,0,348.95,13.99,15000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,56300.0,0,0,1,0,20500.0,0,0,563.17,21.74,20500.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,63000.0,0,0,0,0,6500.0,1,0,141.3,10.99,6500.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,99996.0,0,0,1,0,28075.0,0,0,696.08,16.89,30000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,75000.0,0,0,0,0,20000.0,0,0,460.1,13.49,20000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32000.0,0,1,0,0,17850.0,0,0,465.9,19.29,17850.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35000.0,0,0,1,0,4000.0,0,0,130.94,10.99,4000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,85000.0,0,0,1,0,7500.0,0,0,263.65,15.99,7500.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60000.0,0,0,1,0,12000.0,0,0,246.15,8.49,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,36000.0,0,0,1,0,9000.0,0,0,320.39,16.89,9000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,91200.0,0,0,0,0,9000.0,0,0,284.07,8.49,9000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,35000.0,0,0,1,0,17050.0,0,0,432.87,17.99,17050.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,28056.0,0,0,1,0,16000.0,0,0,396.7,16.89,16000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45000.0,1,0,0,0,10000.0,0,0,332.1,11.99,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32496.0,0,0,1,0,2000.0,0,0,65.47,10.99,2000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,90000.0,0,0,0,0,10000.0,1,0,351.53,15.99,10000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,92000.0,0,0,1,0,20325.0,0,0,534.99,19.69,28800.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22404.0,0,0,1,0,5725.0,0,0,197.88,14.79,5725.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,36000.0,0,0,1,0,6725.0,0,0,207.62,6.99,6725.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,56000.0,0,0,0,0,12000.0,1,0,258.47,10.59,12000.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,48000.0,0,0,1,0,12800.0,0,0,294.47,13.49,12800.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,30000.0,0,0,0,0,5600.0,0,0,132.61,14.79,5600.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65000.0,0,0,1,0,35000.0,0,0,913.52,19.29,35000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,30000.0,0,0,1,0,5600.0,0,0,180.67,9.99,5600.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,60000.0,0,0,0,0,15000.0,1,0,473.45,8.49,15000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,144240.0,0,0,0,0,21200.0,0,0,471.48,11.99,25000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,60000.0,0,0,1,0,8000.0,0,0,204.85,18.39,8000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13800.0,1,0,0,0,6000.0,0,0,139.58,13.99,6000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,72000.0,1,0,0,0,5200.0,0,0,124.34,15.23,5200.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,86000.0,0,0,1,0,6250.0,0,0,212.07,13.49,6250.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,92004.0,0,0,0,0,7500.0,0,0,260.84,15.23,7500.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,39996.0,0,0,0,0,20000.0,0,0,460.1,13.49,20000.0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,40000.0,0,0,0,0,6000.0,0,0,148.77,16.89,6000.0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60000.0,0,0,1,0,2400.0,0,0,81.44,13.49,2400.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,110000.0,0,0,1,0,20000.0,0,0,434.75,10.99,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,65000.0,0,0,0,0,5000.0,1,0,161.32,9.99,5000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,80476.97,0,1,0,0,5000.0,0,0,157.82,8.49,5000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,90000.0,0,0,1,0,28000.0,0,0,644.14,13.49,28000.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,48000.0,0,0,1,0,18000.0,0,0,426.24,14.79,18000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,51000.0,0,1,0,0,8000.0,0,0,283.2,16.49,8000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,21112.0,0,0,1,0,3600.0,0,0,126.55,15.99,3600.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,116004.0,0,0,0,0,3500.0,0,0,88.86,17.99,3500.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,41004.0,0,0,0,0,13750.0,0,0,355.1,18.79,13750.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,54996.0,0,0,0,0,4800.0,0,0,120.57,17.49,4800.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,70000.0,0,0,1,0,3600.0,0,0,117.17,10.59,3600.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,19200.0,0,0,0,0,2000.0,0,0,63.13,8.49,2000.0,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,44088.0,0,0,1,0,18200.0,0,0,442.5,15.99,18200.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,64512.0,0,0,1,0,30000.0,0,0,743.81,16.89,30000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,30000.0,0,0,0,0,18250.0,0,0,452.49,16.89,18250.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,29056.87,0,0,1,0,8000.0,0,0,184.04,13.49,8000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,97000.0,0,1,0,0,3000.0,0,0,64.84,10.74,3000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,144000.0,0,0,0,0,35000.0,0,0,961.5,21.74,35000.0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,135000.0,0,0,0,0,21600.0,1,0,553.1,18.39,21600.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73000.0,0,0,0,0,35000.0,0,0,961.5,21.74,35000.0,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,79500.0,0,0,0,0,12000.0,0,0,404.27,12.99,12000.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,180000.0,0,0,0,0,4800.0,0,0,122.91,18.39,4800.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,23004.0,0,0,0,0,9450.0,1,0,306.57,10.37,9450.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,65004.0,0,0,0,0,5000.0,0,0,163.96,11.11,5000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,36600.0,0,0,1,0,10000.0,0,0,212.48,10.0,10000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,62000.0,0,0,1,0,19000.0,0,0,488.91,18.62,19000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,63000.0,0,0,0,0,10000.0,0,1,249.28,17.14,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,62004.0,0,0,1,0,6000.0,0,0,193.61,10.0,6000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40000.0,0,0,1,0,18825.0,0,0,432.49,13.43,18825.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,37440.0,0,0,1,0,2000.0,0,0,51.06,18.25,2000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,75000.0,0,0,1,0,10000.0,0,0,357.23,17.14,10000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,48000.0,0,1,0,0,10500.0,0,0,327.39,7.66,10500.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,50000.0,0,0,0,0,11500.0,0,0,369.08,9.63,11500.0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56000.0,0,0,1,0,8000.0,0,0,281.34,16.02,8000.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53000.0,0,0,0,0,14000.0,1,0,332.4,14.91,14000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,132000.0,0,0,1,0,8000.0,0,0,276.98,14.91,8000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,75500.0,0,0,1,0,35000.0,0,0,872.48,17.14,35000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10800.0,0,0,1,0,3000.0,0,0,106.62,16.77,3000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,49000.0,0,0,1,0,16000.0,0,0,398.85,17.14,16000.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,80000.0,0,0,0,0,15000.0,0,0,356.15,14.91,15000.0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53000.0,0,0,1,0,24000.0,0,0,778.59,10.37,24000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,33600.0,0,0,1,0,9450.0,0,0,294.65,7.66,9450.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,39000.0,0,0,1,0,7000.0,0,0,212.29,5.79,7000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,53000.0,0,0,0,0,15000.0,1,0,356.15,14.91,15000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,21600.0,0,0,1,0,5000.0,0,0,168.62,13.06,5000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,35000.0,0,0,0,0,4950.0,0,0,119.46,15.65,4950.0,0,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39600.0,0,1,0,0,4000.0,0,0,91.9,13.43,4000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,52518.72,0,0,1,0,12425.0,0,0,309.73,17.14,17475.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28800.0,0,0,1,0,9600.0,0,0,311.44,10.37,9600.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,36000.0,0,0,1,0,17000.0,0,0,384.03,12.68,17000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80000.0,0,0,1,0,35000.0,0,0,1302.69,20.11,35000.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,76000.0,0,0,0,0,3000.0,0,0,98.38,11.11,3000.0,0,1,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,135000.0,0,0,1,0,20000.0,0,0,463.3,13.8,20000.0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,57000.0,0,0,1,0,20000.0,0,0,494.59,16.77,20000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,100000.0,0,0,0,0,24000.0,0,0,514.31,10.37,24000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,25000.0,0,0,1,0,2775.0,0,0,97.09,15.65,2775.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,60000.0,0,0,0,0,12000.0,0,0,273.41,13.06,12000.0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36000.0,0,0,1,0,5350.0,0,0,180.42,13.06,5350.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,34000.0,0,1,0,0,10375.0,0,0,224.24,10.74,10375.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,24000.0,0,0,1,0,4000.0,0,0,98.92,16.77,4000.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,140000.0,0,1,0,0,6000.0,0,0,142.46,14.91,6000.0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,31200.0,0,0,1,0,6000.0,0,0,204.49,13.8,6000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,52000.0,0,1,0,0,5500.0,0,0,180.35,11.11,5500.0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28000.0,0,0,1,0,6625.0,0,0,223.42,13.06,6625.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65000.0,0,0,1,0,8000.0,0,0,205.86,18.62,8000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,127000.0,0,0,1,0,10000.0,0,0,327.91,11.11,10000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,130000.0,0,0,1,0,10000.0,0,0,212.48,10.0,10000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,48000.0,0,0,1,0,14300.0,0,0,306.45,10.37,15000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40000.0,0,0,0,0,7000.0,1,0,170.31,16.02,7000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,52000.0,0,0,0,0,10000.0,0,0,339.02,13.43,10000.0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,75000.0,0,0,0,0,31000.0,0,1,706.3,13.06,31000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,72000.0,0,0,0,0,20000.0,0,0,435.95,11.11,20000.0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,36000.0,0,0,1,0,5000.0,0,0,161.34,10.0,5000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,126000.0,1,0,0,0,6000.0,0,0,193.61,10.0,6000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45000.0,0,0,0,0,2000.0,0,0,62.36,7.66,2000.0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,37000.0,0,0,0,0,3200.0,0,0,103.82,10.37,3200.0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,31400.0,0,0,1,0,6500.0,0,0,146.84,12.68,6500.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,80000.0,0,0,1,0,29700.0,0,0,710.94,15.28,29700.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75705.0,0,0,0,0,35000.0,1,0,844.64,15.65,35000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50004.0,0,0,1,0,10000.0,0,0,351.67,16.02,10000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30696.0,0,0,0,0,14500.0,1,0,333.13,13.43,14500.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,70000.0,0,0,0,0,10000.0,1,0,216.13,10.74,10000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,40000.0,0,0,1,0,9600.0,0,0,330.63,14.54,9600.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,53000.0,0,0,1,0,12000.0,0,0,289.59,15.65,12000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,175000.0,0,0,1,0,11500.0,0,0,282.11,16.4,15000.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,140000.0,0,0,0,0,28000.0,0,0,743.55,20.11,28000.0,0,1,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,36500.0,0,1,0,0,8000.0,0,0,262.33,11.11,8000.0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24996.0,0,0,1,0,12000.0,0,0,385.13,9.63,12000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,110656.0,0,0,0,0,7500.0,0,0,252.93,13.06,7500.0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,29000.0,0,0,1,0,7200.0,0,0,151.68,9.63,7200.0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,55200.0,0,0,0,0,6500.0,0,0,218.02,12.68,6500.0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,30500.0,0,0,0,0,3500.0,0,0,79.75,13.06,3500.0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,82000.0,0,0,0,0,35000.0,0,0,790.64,12.68,35000.0,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,65061.0,0,0,1,0,12000.0,0,0,299.14,17.14,12000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,84700.0,0,0,1,0,24575.0,0,0,617.52,17.51,24575.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,106305.6,0,0,0,0,31000.0,0,0,748.11,15.65,31000.0,0,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50000.0,0,0,1,0,3600.0,0,0,88.32,16.4,3600.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30000.0,0,0,1,0,12375.0,0,0,331.18,20.48,12375.0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,76800.0,0,0,1,0,20000.0,0,0,463.3,13.8,20000.0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75000.0,0,0,0,0,14275.0,0,0,364.44,18.25,17600.0,0,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,54000.0,0,0,1,0,17000.0,0,0,423.78,17.14,17000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55000.0,0,0,0,0,6000.0,1,0,127.49,10.0,6000.0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18500.0,0,0,0,0,7000.0,0,0,218.26,7.66,7000.0,0,0,1,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80004.0,0,0,1,0,9600.0,0,0,309.77,10.0,9600.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,60000.0,0,0,1,0,25000.0,0,0,579.12,13.8,25000.0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,57600.0,0,0,1,0,20000.0,0,0,428.6,10.37,20000.0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,18996.0,0,0,0,0,3200.0,0,0,111.37,15.28,3200.0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,130000.0,0,0,1,0,22325.0,0,0,543.14,16.02,32000.0,0,0,0,0,0,0,0
